route_cd,route_name,internal_route_cd,ETM route_name,ETM Stage Codes
MRG72,PANAJI-NETURLIM,MRG72,72,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-TANKI-KAKUMADDI-BANSAI-CURCHOREM-SHIVAJI CWK-CACORA-CURCH GPC-SNG COURT-SNG DANDO-MASJID/BEND-SANGUEM-PAJIMOL-UGUEM-DESSAIWADA-VALKINI-BARAZAN TSK-BHATI-MALLIKARJUN-VILLIAN-VALSHI-VADE COLONY-PORTEM-HANUMAN TMP-VICHUNDRE X-NETURLIM
MRG73,PANAJI-VADE COLONY,MRG73,73,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-SOMSWR TMP-SIRVOI-ZAMBAULIM-RIVONA CHRC-RIVONA-COLOUMBA-KELVONA-USGALMAL X-DON BOSCO-SULCORNA-DEVRE-CAZUR-VICHUNDRE-VICHUNDRE X-NETURLIM-HANUMAN TMP-PORTEM-VADE COLONY
MRG74,PANAJI-COLLEM via PONDA,MRG74,74,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DHABA-SUKTALEM-DHATFARM-MOLLEM-DUDSAGR HTL-NAVA WADA-COLLEM
MRG75,PANAJI-PIRLA,MRG75,75,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-IGRAMOLL-AMBAULIM-TAKAR-KUPAR-CAVREM-ZALAREM-MAINA-VITHOBA TMP-PIRLA
MRG76,PANAJI-MOLKOPON,MRG76,76,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-SOMSWR TMP-SIRVOI-ZAMBAULIM-RIVONA CHRC-RIVONA-MOLKORNEM-BENNE-MOLKOPON
MRG77,PANAJI-COTTA via MARGAO,MRG77,77,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-BORDA-CHWGULE CLG-SONSODO-MAINA-CURTORIM-CARME CHAPL-TEMBI-MACAZAN-ROHINI BHAT-GUIRDOLIM-COTTA
MRG78,MARGAO-CURCHOREM,MRG78,78,MARGAO-MARGAO MKT-NAVELIM-DHARMAPUR-CHINCHINI X-DANDEWADI-PAZARKHAN-CUNCOLIM-DEMANI-BALLI-ADNEM SCHOL-ADNEM-S.GANESH TM-AMBAULIM-IGRAMOLL-QUEPEM-QPM COURT-TILAMOL-TANKI-KAKUMADDI-BANSAI-CURCHOREM
MRG79,CURCHOREM-SALJINI via RIVONA,MRG79,79,CURCHOREM-BANSAI-KAKUMADDI-TANKI-TILAMOL-SOMSWR TMP-SIRVOI-ZAMBAULIM-RIVONA CHRC-RIVONA-COLOUMBA-KELVONA-USGALMAL X-DON BOSCO-SULCORNA-DEVRE-VICHUNDRE-VICHUNDRE X-NETURLIM-TUDAV-VERLE-SALJINI
MRG8,MARGAO-VASCO via CANSAULIM,MRG8,8,MARGAO-NUVEM-MURIDA/CLTA-RAILWAY X-MAJORDA-UTTORDA-AROSSIM-CANSAULIM-VELSAO-VELSAO B/S-DMDR TMP/MR-UPAS NAGAR-ZUARINAGAR-ZHARI-BIRLA-MES COLLEGE-DABOLIM-AIRPORT-VIDYA/RIGIN-CHICALIM-VADEM-SHIPYARD-VASCO
MRG80,CURCHOREM-VADE COLONY via RIVONA,MRG80,80,CURCHOREM-BANSAI-KAKUMADDI-TANKI-TILAMOL-SOMSWR TMP-SIRVOI-ZAMBAULIM-RIVONA CHRC-RIVONA-COLOUMBA-KELVONA-USGALMAL X-DON BOSCO-SULCORNA-DEVRE-CAZUR-VICHUNDRE-VICHUNDRE X-NETURLIM-HANUMAN TMP-PORTEM-VADE COLONY
MRG81,CURCHOREM-MOLLEM via SHIGAO,MRG332,332,CURCHOREM-SAVORDE TSK-DHADE-GANDHINAGAR-GUDDEMOL-PERIUDAK-BANDOLI-BANDOLI PMP-SAVARGAL-KARMANE-VOLDEON-SHIGAO-AMBEDEM-COLLEM-NAVA WADA-DUDSAGR HTL-MOLLEM
MRG81,CURCHOREM-MOLLEM via SHIGAO,MRG81,81,CURCHOREM-SAVORDE TSK-DHADE-GANDHINAGAR-GUDDEMOL-PERIUDAK-BANDOLI-BANDOLI PMP-SAVARGAL-KARMANE-VOLDEON-SHIGAO-AMBEDEM-COLLEM-NAVA WADA-DUDSAGR HTL-MOLLEM
MRG82,CURCHOREM-USGAO TISK,MRG82,82,CURCHOREM-SAVORDE TSK-DHADE-GANDHINAGAR-GUDDEMOL-PERIUDAK-BANDOLI-BANDOLI PMP-SAVARGAL-KIRLPAL-VAGON-DABAL PNCHY-SEZA GOA-CODLI TISK-DAWKUND-DHARBANDORA-SUGAR FCTRY-USGAO TISK
MRG83,MARGAO-MOLLEM via PONDA,MRG333,333,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DHABA-SUKTALEM-DHATFARM-MOLLEM
MRG83,MARGAO-MOLLEM via PONDA,MRG83,83,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DHABA-SUKTALEM-DHATFARM-MOLLEM
MRG84,MARGAO-SAVAI,MRG84,84,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-APEWAL-KARMANE-ARLA-V KERI-VELKASI-SADYAR HALI-CHAIEWADA-VEREM-VOLVOI-SATERI BHAT-SAVAI
MRG85,MARGAO-KAMORCOND,MRG85,85,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-TARVALEM-VAZEM-SHIRODA-ANANDWADI-TORLA-SAKHARWAL-PAZ-KONSHEM-NIRANKAL-NKL PST OFF-SATERI MOL-DABAL-MARUTI TMP-CODLI TISK-SEZA GOA-DABAL PNCHY-VAGON-KAMORCOND
MRG86,PONDA-KAMORCOND,MRG86,86,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-ANANDWADI-TORLA-SAKHARWAL-PAZ-KONSHEM-NIRANKAL-NKL PST OFF-SATERI MOL-DABAL-MARUTI TMP-CODLI TISK-SEZA GOA-DABAL PNCHY-VAGON-KAMORCOND
MRG87,CURCHOREM-MOLLEM via DHARBANDORA,MRG87,87,CURCHOREM-SAVORDE TSK-DHADE-GANDHINAGAR-GUDDEMOL-PERIUDAK-BANDOLI-BANDOLI PMP-SAVARGAL-KIRLPAL-VAGON-DABAL PNCHY-SEZA GOA-CODLI TISK-DAWKUND-DHARBANDORA-SUGAR FCTRY-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DHABA-SUKTALEM-DHATFARM-MOLLEM
MRG88,MARGAO-CORTALIM via TITAN,MRG88,88,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-KSRL/BRLA X-PAJENTAR-CORTALIM
MRG89,MARGAO-GOA UNVRSTY via CORTALIM,MRG89,89,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-KSRL/BRLA X-PAJENTAR-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-GOA UNVRSTY
MRG90,MARGAO-C.K.T.,MRG90,90,MARGAO-MARGAO MKT-NAVELIM-C.K.T.
MRG91,MARGAO-DIKARPAL,MRG91,91,MARGAO-MARGAO MKT-NAVELIM-DIKARPAL
MRG92,MARGAO-DRMAPUR SCH,MRG92,92,MARGAO-MARGAO MKT-NAVELIM-DHARMAPUR-DRMAPUR SCH
MRG93,MARGAO-DON KHURIS via PAJIFOND,MRG93,93,MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS
MRG94,MARGAO-VELSAO B/S via MAJORDA,MRG94,94,MARGAO-NUVEM-MURIDA/CLTA-RAILWAY X-MAJORDA-UTTORDA-AROSSIM-CANSAULIM-VELSAO-VELSAO B/S
MRG95,MARGAO-MPT HOSPTL,MRG95,95,MARGAO-MPT HOSPTL
MRG96,PANAJI-ZARME,MRG96,96,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-KELINI-KUMYAKADE-USGAO-NANUS-AMBESHI BDG-GANJE-KANKERI-GULELI-DHAMSHE-KHOTODE-BARAZAN TIT-KHADKI-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI-CHINCHMALA-MHAUSHI-DABEM-ZARME
MRG97,MARGAO-VOILE DHAVE,MRG97,97,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-KELINI-KUMYAKADE-USGAO-NANUS-AMBESHI BDG-GANJE-KANKERI-GULELI-DHAMSHE-KHOTODE-BARAZAN TIT-KHADKI-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI-SONAL CROSS-NAGARGAO-DHAVE-VOILE DHAVE
MRG98,MARGAO-SAL,MRG98,98,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-KELINI-KUMYAKADE-USGAO-BHAMAI-KOTHAMBI X-KOTHAMBI-SATAYAKADE-SURLA-NAVLI P.HOS-MAINA SEZA-NAVELIM-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM-LAKERE-VAN-CHECK POST-LADFE-GA DDMRG-KASARPAL-VADAVAL-SAL
MRG99,PANAJI-GOA UNVRSTY via BAMBOLI GMC,MRG99,99,PANAJI-ST. CRUZ X-BAMBOLI GMC-GOA UNVRSTY
MRG99,PANAJI-GOA UNVRSTY via BAMBOLI GMC,PNJ87,87,PANAJI-ST. CRUZ X-BAMBOLI GMC-GOA UNVRSTY
PNJ10,PANAJI-VALPOI via MAPUSA,PNJ10,10,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI
PNJ10,PANAJI-VALPOI via MAPUSA,PRV11,11,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI
PNJ100,MARGAO-RITE COLAGE,PNJ100,100,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI-RAI AMYAKDE-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PNJ101,MAPUSA-RITE COLAGE,PNJ101,101,MAPUSA-GIRI CHAPEL-GREEN PARK-GIRI CROSS-PRV BAZAR-PRV WADAKAD-PRV COPEL-GULYAKADE-TIN BLD/COL-SAI SERVICE-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PNJ102,AKHADA-RITE COLAGE,PNJ102,102,AKHADA-ST. ESTEVE-KUMBHARJUA-TONCA-MARCEL-TIVREM-TIVRE BUILD-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PNJ103,PANAJI-RITE COLAGE,PNJ103,103,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-GAWTHAN-KUDNE-NHAVELI-NHAVELI TMP-SEZA GATE-AMONA-KANDOL TMP-MARCEL-TIVREM-TIVRE BUILD-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
PNJ104,PANAJI-MARGAO,MRG108,108,MARGAO-PANAJI
PNJ104,PANAJI-MARGAO,MRG171,171,MARGAO-PANAJI
PNJ104,PANAJI-MARGAO,PNJ104,104,PANAJI-MARGAO
PNJ104,PANAJI-MARGAO,PNJ173,173,PANAJI-MARGAO
PNJ104,PANAJI-MARGAO,PNJ178,178,PANAJI-MARGAO
PNJ104,PANAJI-MARGAO,PRV180,180,PANAJI-MARGAO
PNJ105,PANAJI-VASCO,PNJ105,105,PANAJI-VASCO
PNJ105,PANAJI-VASCO,PNJ182,182,PANAJI-VASCO
PNJ105,PANAJI-VASCO,PNJ183,183,PANAJI-VASCO
PNJ105,PANAJI-VASCO,VSD41,41,VASCO-PANAJI
PNJ105,PANAJI-VASCO,VSD71,71,VASCO-PANAJI
PNJ108,PANAJI MKT-PONDA,PNJ108,108,PANAJI MKT-PANAJI-PONDA
PNJ109,DON BOSCO-GAWANDALI via PANAJI,PNJ109,109,DON BOSCO-PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-ICE FACTORY-GAWANDALI
PNJ11,PANAJI-VALPOI via MARCEL,PNJ11,11,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI
PNJ11,PANAJI-VALPOI via MARCEL,PRV10,10,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI
PNJ110,PANAJI-PANAJI via ALTINHO,PNJ110,110,PANAJI-CHURCH-A.I. RADIO-ALTINHO-CAMPAL-PANAJI MKT-PANAJI
PNJ111,PANAJI-AMONA PNCHY via MAPUSA,PNJ111,111,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-GAWTHAN-KUDNE-NAVELIM-SEZA GATE-AMONA-AMONA PNCHY
PNJ112,PANAJI-BICHOLIM via MARCEL,PNJ112,112,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM
PNJ112,PANAJI-BICHOLIM via MARCEL,PRV15,15,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM
PNJ113,PANAJI MKT-MARGAO via CORTALIM,PNJ113,113,PANAJI MKT-FERRY BOAT-PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO
PNJ114,PANAJI-DODAMARG,PNJ114,114,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-TULSIMALA-PARYE-KUDCHRE JNC-AYEE C.POST-MATNE-AMBEDGAO-VAZRE TMP-GIRODE-DODAMARG
PNJ115,PANAJI-TEREKHOL via MALEWAD,PNJ115,115,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-SATARDA-SATELI-AROS TITA-KONDURA TIT-MALEWAD-AJGAO/TIROD-SHIRODA-ARONDA X HUDA-TATA METAL-TEREKHOL
PNJ116,PANAJI-VENGURLA via MALEWAD,PNJ116,116,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-SATARDA-SATELI-AROS TITA-KONDURA TIT-MALEWAD-AJGAO/TIROD-SHIRODA-ARAVLI-TAKAR-NAICHIAD-DUKN/MOCHMD-SHALA NO. 3-VENGURLA
PNJ117,PANAJI-MALVAN,PNJ117,117,PANAJI-TIN BLD/COL-GULYAKADE-PRV BAZAR-GUIRIM-MAPUSA-KARASWADA-COLVALE-DHARGAL-WALPE-PEDNE-NAIBAG-STD. BRIDGE-SATARDA-SATELI-AROS TITA-KONDURA TIT-MALEWAD-W.MALEWAD-FOREST CHUK-GHODEMUKH-NAVELI-NIRWADE-MALGAO RLY-MALGAO BZR-SAWANTWADI-SRM COLLAGE-KUDAL-PAVSHI-VETAL BAMBR-PANDUR-HUMARMALA-ORAS-JAITPKR COL-KASAL-PADVE-RANBAMBOLI-SUKALWAD-GAWRAI-SAWARWAD-KATTA-KUNKAVLI-NANGARBHAT-CHAUKI-ANAND/G.DKN-KUMBHARMATH-MALVAN
PNJ118,PANAJI-SAWANTWADI via PATRADEVI,PNJ118,118,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-PORASKADE-RLY O/BRIDG-UGVE-TAMBOSHE-TORSHE-DHUSKI-PATRADEVI-BANDA-KONDWADA-XETRAFAL-MAZGAO/NALA-SAWANTWADI
PNJ118,PANAJI-SAWANTWADI via PATRADEVI,PRV147,147,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-PORASKADE-RLY O/BRIDG-UGVE-TAMBOSHE-TORSHE-DHUSKI-PATRADEVI-BANDA-KONDWADA-XETRAFAL-MAZGAO/NALA-SAWANTWADI
PNJ119,PANAJI-MORLE via DODAMARG,PNJ119,119,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-NANODA-KASARPAL-GA DDMRG-GOA BORDER-DODAMARG-AMBELI-ZAREBAMBER-KUDAS TITA-USAP TITA-BHEDSHI-AWADA-VAIGANTAT-KONAL-TILARI-GHOTGEWADI-MORLE
