stop_id,stop_name,stop_lat,stop_lon,location_type
95,"Colvale Char Rasta",15.645095825195312,73.834854125976560,0
96,"Don Khamb Dhargalim",15.665815353393555,73.838577270507810,0
97,"Don Khamb RTO Check post",15.665510236800000,73.838588416600000,0
98,"Suke Kulan",15.682401657104492,73.833930969238280,0
99,"Suke Kulan",15.682472229003906,73.834060668945310,0
100,"Valpe",15.698992729187012,73.823066711425780,0
101,"Valpe",15.699117660522461,73.823135375976560,0
102,"Govt. College Pernem",15.702984809875488,73.819648742675780,0
103,"Govt. College Pernem",15.703077316284180,73.819694519042970,0
104,"Malpe",15.711253166198730,73.811988830566400,0
105,"Malpe",15.711368560791016,73.812187194824220,0
106,"Pedne  KTC Bus Stand",15.716584205627441,73.798919677734380,0
107,"St. Cruz",15.478627204895020,73.848594665527340,0
108,"St. Cruz",15.478773117065430,73.848381042480470,0
109,"GMC Bambolim",15.465071678161621,73.857910156250000,0
110,"GMC Bambolim",15.464747428894043,73.857971191406250,0
111,"Military Camp",15.465033531188965,73.865653991699220,0
112,"Military Camp",15.465008735656738,73.865592956542970,0
113,"Curca",15.461709976196289,73.866355895996100,0
114,"Workshop Bambolim",15.453992843627930,73.865119934082030,0
115,"Workshop Bambolim",15.454236984252930,73.865066528320310,0
116,"C.P.W.D",15.450498580932617,73.862609863281250,0
117,"C.P.W.D",15.450489044189453,73.862464904785160,0
118,"Shirdao",15.444430351257324,73.864570617675780,0
119,"Shirdao",15.444209098815918,73.864761352539060,0
120,"Goa Velha",15.441866874694824,73.880477905273440,0
121,"Goa Velha",15.441811561584473,73.880104064941400,0
122,"Sojikade",15.441529273986816,73.885818481445310,0
123,"Sojikade",15.441430091857910,73.885772705078120,0
124,"Pillar",15.439533233642578,73.890876770019530,0
125,"Pillar",15.439511299133300,73.890754699707030,0
126,"Chichekade",15.432576179504395,73.896987915039060,0
127,"Chichekade",15.432487487792969,73.896957397460940,0
128,"Agacaim Mkt",15.427900314331055,73.898422241210940,0
129,"Agacaim Mkt",15.427859306335450,73.898384094238280,0
130,"Agacaim Police Station",15.418847084045410,73.903625488281250,0
131,"Agacaim Police Station",15.418700218200684,73.903472900390620,0
132,"Hanuman Mandir Cortalim",15.408397674560547,73.906883239746100,0
133,"Hanuman Mandir Cortalim",15.408339500427246,73.906784057617190,0
134,"Cortalim Bridge Junction",15.402269363400000,73.907684326200000,0
135,"Cortalim Bridge Junction",15.402474027000000,73.907704398100000,0
136,"Sankvale",15.401964187622070,73.899192810058600,0
137,"Sankvale",15.402084350585938,73.899284362792970,0
138,"Jacinto Island",15.401525497436523,73.864593505859380,0
139,"Jacinto Island",15.401682853698730,73.864898681640620,0
140,"Dabolim",15.398056763800000,73.859834432600000,0
141,"Dabolim",15.398191452026367,73.859748840332030,0
142,"Chikalim post",15.398158073425293,73.848510742187500,0
143,"Chikalim post",15.398244857788086,73.848411560058600,0
144,"Chikalim Panchayat",15.397574424743652,73.845596313476560,0
145,"Chikalim Panchayat",15.397792816162110,73.845718383789060,0
146,"Chikalim Junction",15.399067878723145,73.832519531250000,0
147,"Chikalim Junction",15.399204254150390,73.832504272460940,0
148,"Vaddem Lake",15.398795127868652,73.828094482421880,0
149,"Vaddem Lake",15.398855209350586,73.828117370605470,0
150,"Goa Shipyard",15.400145530700684,73.824920654296880,0
151,"Goa Shipyard",15.400002479553223,73.824958801269530,0
152,"Vasco KTC Bus Stand",15.400308609008789,73.820709228515620,0
153,"Vasco Church",15.399211883544922,73.816825866699220,0
154,"Vasco Church",15.399128913879395,73.817237854003900,0
155,"El Monte",15.400068283081055,73.804496765136720,0
156,"El Monte",15.400102615356445,73.804588317871100,0
157,"Sada Vasco",15.409491539001465,73.794914245605470,0
158,"Sada Vasco",15.409493446350098,73.794960021972660,0
159,"Harbour Vasco",15.412881556300000,73.789788544200000,0
160,"Harbour Vasco",15.412810000800000,73.789770782000000,0
161,"Vasco I.O.C.",15.396830558776855,73.806671142578120,0
162,"Vasco I.O.C.",15.396960258483887,73.806648254394530,0
163,"Vasco Market",15.397981643676758,73.811035156250000,0
164,"Vasco Market",15.398063659667969,73.810829162597660,0
165,"Vasco Chicalim Church",15.399260520935059,73.840950012207030,0
166,"Vasco Chicalim Church",15.399421691894531,73.840934753417970,0
167,"Pillar",15.439582824707031,73.890953063964840,0
168,"Agacaim Bypass",15.422424316406250,73.901008605957030,0
169,"Agacaim Bypass",15.422348976135254,73.900917053222660,0
170,"Sankvale Convent",15.400890350341797,73.888626098632810,0
171,"Sankvale Convent",15.400998115539550,73.888610839843750,0
172,"Sankvale Bakery",15.403261184692383,73.892875671386720,0
173,"Sankvale Bakery",15.403383255004883,73.892829895019530,0
174,"Cortalim Junction",15.402239799499512,73.908203125000000,0
175,"Kesarval Garden Cortalim",15.380733489990234,73.925857543945310,0
176,"Kesarval Garden Cortalim",15.381157875061035,73.925598144531250,0
177,"Verna Birla Bypass",15.375859260559082,73.926002502441400,0
178,"Verna Birla Bypass",15.376235008239746,73.925720214843750,0
179,"Verna Titan",15.371414184570312,73.926856994628900,0
180,"Verna Titan",15.371105194091797,73.926651000976560,0
181,"Verna Hotel Maharaja",15.364245414733887,73.926162719726560,0
182,"Verna Hotel Maharaja",15.364265441894531,73.925979614257810,0
183,"Verna Pirni",15.357829093933105,73.927368164062500,0
184,"Verna Pirni Jn.",15.356114387512207,73.928009033203120,0
185,"Verna Panchayat",15.354254722595215,73.930618286132810,0
186,"Verna Panchayat",15.353791236877441,73.930702209472660,0
187,"Verna Holy Church",15.349924087524414,73.931144714355470,0
188,"Verna Holy Church",15.349644660949707,73.931144714355470,0
189,"Verna Agnel Ashram",15.327864646911621,73.934265136718750,0
190,"Verna Agnel Ashram",15.327437568400000,73.934442997000000,0
191,"Carmel College",15.311558723449707,73.944160461425780,0
192,"Carmel College",15.311599731445312,73.944297790527340,0
193,"Nuvem Church",15.307950019836426,73.946914672851560,0
194,"Nuvem Church",15.307397357100000,73.946947097800000,0
195,"Margao KTC Bus Stand",15.287767410300000,73.956151962300000,0
196,"Margao KTC Bus Stand",15.287865692500000,73.955306172400000,0
197,"Ribandar Patto",15.503916740417480,73.862266540527340,0
198,"Ribandar Patto",15.503679275512695,73.862419128417970,0
199,"Chodna Ferry",15.505713462829590,73.864166259765620,0
200,"Divar Ferry",15.500391960144043,73.877403259277340,0
201,"Divar Ferry",15.500284194946289,73.877441406250000,0
202,"Baingini",15.500431060791016,73.901512145996100,0
203,"Baingini",15.500399589538574,73.901748657226560,0
204,"Old Goa Gandhi Circle",15.501164436340332,73.913948059082030,0
205,"Old Goa Gandhi Circle",15.501089096069336,73.913887023925780,0
206,"Corlim Industrial Estate",15.496498107910156,73.931571960449220,0
207,"Corlim Industrial Estate",15.496381759643555,73.931625366210940,0
208,"Old Goa Ferry",15.509128451200000,73.912535905800000,0
209,"Old Goa Ferry",15.509007068900000,73.912291050000000,0
210,"Syngenta",15.493430137634277,73.940666198730470,0
211,"Syngenta",15.493206887900000,73.940730571700000,0
212,"Banastari",15.489995956420898,73.957710266113280,0
213,"Banastari",15.489909172058105,73.957481384277340,0
214,"Banastari",15.490139961242676,73.957527160644530,0
215,"Boma",15.475110054016113,73.963859558105470,0
216,"Boma",15.475006103515625,73.963775634765620,0
217,"Kundaim Industrial Estate",15.455635070800781,73.964553833007810,0
218,"Kundaim Industrial Estate",15.457454681396484,73.964485168457030,0
220,"Mangeshi Temple",15.446590423583984,73.970077514648440,0
222,"Mardol",15.441405296325684,73.974334716796880,0
223,"Farmagudi",15.413051605224610,73.988700866699220,0
224,"Farmagudi",15.412817955017090,73.988662719726560,0
225,"Ponda KTC Bus Stand",15.406232762900000,73.997271060900000,0
226,"Ponda Market",15.402512550354004,74.007736206054690,0
227,"Xelpem Duler",15.607910156250000,73.812431335449220,0
228,"Xelpem Duler",15.607992172241211,73.812561035156250,0
229,"Kucheli Charrasta",15.615693092346191,73.814155578613280,0
230,"Kucheli",15.610799789428711,73.812873840332030,0
231,"Tin Mad",15.623294830322266,73.812286376953120,0
232,"Tin Mad",15.623294830322266,73.812416076660160,0
233,"Garage Bypass Camurlim",15.628334999084473,73.813446044921880,0
234,"Garage Bypass Camurlim",15.628285408020020,73.813591003417970,0
235,"Power Grid Corporation Kucheli",15.641662597656250,73.816490173339840,0
236,"Power Grid Corporation Kucheli",15.641629219055176,73.816604614257810,0
241,"Kucheli",15.610811233520508,73.813011169433600,0
242,"Gaonkarwada Camurlim",15.641921043395996,73.810974121093750,0
243,"Gaonkarwada Camurlim",15.641964912414550,73.811111450195310,0
244,"Panjim Ferry",15.499014854431152,73.838287353515620,0
245,"Panjim Ferry",15.498767852783203,73.838394165039060,0
246,"Ribandar Police Sation",15.501985549926758,73.872032165527340,0
247,"Tivrem",15.502625465393066,73.962989807128900,0
248,"Tivrem",15.502754211425781,73.963127136230470,0
249,"Marcel KTC Bus Stand",15.515947141700000,73.961390376100000,0
250,"Marcel KTC Bus Stand",15.515649003700000,73.961543798400000,0
251,"Old Goa",15.502018928527832,73.909774780273440,0
252,"Old Goa",15.501909255981445,73.909767150878900,0
253,"Khandola",15.524135589599610,73.965568542480470,0
254,"Khandola",15.524107933044434,73.965660095214840,0
255,"Amona",15.529347419738770,73.974014282226560,0
256,"Amona",15.529233932495117,73.974090576171880,0
257,"Amona Junction",15.529306411743164,73.983093261718750,0
258,"Amona Junction",15.529201507568360,73.983238220214840,0
259,"Naveli Junction",15.530039787292480,74.008605957031250,0
